1,94.2644,5.7213,13.3002,4.8245,0.52252
1,94.2644,5.7213,71.9361,5.704,0
1,94.2644,5.7213,50.7388,4.4108,0
1,94.2644,5.7213,52.708,5.0707,0
1,34.5455,5.7213,50.7388,4.4108,0
1,32.3487,5.8289,21.4733,5.4737,89.0149
1,50.7388,4.4108,71.863,6.0977,8.6862
1,77.9473,6.2185,100,4.7576,0
1,71.863,6.0977,100,4.7576,42.4757
1,100,4.7576,100,?,0
1,75.952,6.02,95.8373,6.1495,0
1,89.6301,6.02,95.8373,6.1495,0
1,89.6301,6.02,100,4.9754,0
1,89.6301,6.02,37.003,4.7183,23.3675
1,95.8373,6.1495,14.9799,5.8776,0
1,95.8373,6.1495,100,4.9942,0
1,95.8373,6.1495,37.003,4.7183,25.0455
1,42.7602,5.572,74.2349,5.6906,40.5718
1,42.7602,5.572,0,5.1879,89.0149
1,93.585,6.3864,100,4.9942,0
1,93.585,6.3864,37.003,4.7183,0
1,88.2128,5.4238,16.4479,4.3303,0
1,58.6879,5.4947,39.737,4.8676,0
1,56.3295,5.0757,25.7664,4.4588,11.5734
1,59.0923,5.6938,100,4.5793,6.331
1,80.2234,5.7479,60.4243,?,0
1,80.2234,5.7479,64.3542,5.2369,0
1,0,4.6844,100,5.4257,6.5876
1,100,5.4257,64.3542,5.2369,0
1,89.0181,5.971,68.2,4.5793,0
1,96.8382,5.8702,73.4425,4.5355,7.2327
1,76.9165,5.7189,92.3311,4.7208,0.52252
1,76.9165,5.7189,88.0514,?,0
1,92.3555,5.7189,70.2008,5.8373,0
1,92.3555,5.7189,100,5.8373,0
1,92.3555,5.7189,83.3105,4.662,23.3675
1,92.3555,5.7189,100,4.442,18.4878
1,19.4496,5.6587,7.4919,6.0017,0.64878
1,68.7068,5.7447,83.3105,4.662,25.0455
1,70.2008,5.8373,11.1199,4.7475,0
1,11.1199,4.7475,83.3105,4.662,0
1,100,4.442,88.0514,?,0
1,100,5.6043,100,4.7081,18.4878
1,100,4.8116,99.44,?,0
1,93.2246,6.0797,32.1502,5.745,0
1,99.06,3.7907,35.1191,4.5108,2.7748
1,32.9746,9.9959,44.2006,5.5843,0
1,32.9746,9.9959,73.5993,4.4039,0
1,52.8902,5.1627,33.486,4.9782,25.5059
1,62.0061,5.9034,51.7999,4.6558,42.4757
1,85.2383,5.3846,62.1823,4.5698,23.3675
1,88.7744,5.8738,62.1823,4.5698,25.0455
1,61.5549,5.4097,74.8654,5.7127,40.5718
1,82.5356,5.5174,50.1941,4.3843,0
1,74.8654,5.7127,62.1823,4.5698,42.4757
1,87.6256,5.2191,62.1823,4.5698,100
1,56.6006,5.323,88.5108,4.2281,0
1,49.6133,5.2881,88.5108,4.2281,37.3973
1,49.6133,5.2881,100,5.5061,1.5924
1,100,3.689,82.947,4.5714,2.7748
1,99.735,4.2523,88.5108,4.2281,0
1,59.6473,4.7252,88.5108,4.2281,11.5734
1,88.5108,4.2281,100,4.9645,0
1,100,5.5061,82.947,4.5714,42.4757
1,81.5467,5.8394,100,4.9911,12.6483
1,32.1011,5.8394,55.3655,4.9935,0
1,95.854,5.156,26.6169,5.5673,0
1,44.6487,5.5196,85.8051,5.8718,40.5718
1,100,4.1699,100,4.7053,0.44924
1,67.0734,5.5399,100,6.2007,0
1,70.9022,5.5399,100,6.2007,0
1,100,6.2007,60.3322,4.914,0
1,100,6.2007,66.4665,4.6654,25.0455
1,36.6004,9.0369,100,4.9074,0
1,36.6004,9.0369,69.8984,4.7046,0
1,91.0283,5.6839,69.8984,4.7046,23.3675
1,91.0283,5.6839,75.1778,4.7046,6.331
1,100,4.7552,100,4.9074,0
1,90.3033,5.0961,99.4797,5.8213,6.5876
1,99.4797,5.8213,82.7657,?,0
1,69.8984,4.7046,82.7657,?,0
1,58.4704,7.1741,38.4003,5.3928,0
1,38.4003,5.3928,24.7627,?,0
1,34.1607,4.6008,23.4054,4.1051,0
1,30.9013,4.9226,51.4754,5.837,6.5876
1,76.9632,5.5579,100,5.1536,12.6483
1,96.3117,5.5579,100,6.1,0
1,96.3117,5.5579,100,3.8581,0.96758
1,96.3117,5.5579,100,4.7063,0
1,96.3117,5.5579,19.2693,4.7285,23.3675
1,100,6.1,29.5267,4.8244,0
1,100,5.1536,29.5267,4.8244,25.5059
1,29.5267,4.8244,19.2693,4.7285,0
1,35.1872,4.571,83.1396,4.9443,0
1,92.4124,6.6816,64.3007,5.921,0
1,100,5.995,91.4616,?,0
1,22.301,4.9111,64.3007,5.921,6.5876
1,82.5581,3.1382,100,4.7072,0
1,100,5.6493,54.6673,3.9113,0.96758
1,97.3918,5.6493,75.6728,4.4577,0
1,97.3918,5.6493,69.8961,4.6092,18.4878
1,100,5.5781,100,5.8013,1.5924
1,100,4.7616,69.8961,4.6092,2.1922
1,11.2118,5.113,100,5.8013,6.5876
1,100,5.3273,100,4.7072,100
1,62.2007,5.6068,77.3568,4.6317,0.52252
1,46.2246,5.6068,39.0366,4.6239,6.331
1,86.3283,5.0317,7.6442,4.8174,0
1,90.3767,5.6207,100,7.2807,0
1,100,5.6207,80.481,5.9967,0
1,80.481,5.9967,72.7633,4.7156,0
1,66.2398,2.9629,49.4678,4.6149,0
1,84.4948,5.6596,14.5313,4.693,0.52252
1,84.4948,5.6596,63.6772,5.9331,0
1,84.4948,5.6596,100,4.7717,12.6483
1,14.5313,4.693,85.5391,4.5318,2.1922
1,9.1,5.7003,71.2437,6.6619,0
1,100,5.7067,64.2753,4.9065,0
1,100,5.7067,49.4678,4.6149,25.0455
1,100,4.7717,84.967,4.0414,11.5734
1,84.967,4.0414,64.2753,4.9065,0
1,97.2309,0,67.3749,0,0
1,100,4.7522,12.1906,5.1777,0
1,100,4.7522,81.1038,4.4451,2.1922
1,100,6.0852,44.3531,?,0
1,100,6.0852,42.2381,4.993,0
1,89.5816,5.7595,65.7236,4.6868,42.4757
1,12.1906,5.1777,65.7236,4.6868,0
1,67.6197,5.8239,31.1383,5.821,0
1,67.6197,5.8239,45.3831,4.9974,0
1,72.1848,5.0181,45.3831,4.9974,25.5059
1,74.209,5.526,45.3831,4.9974,0
1,74.209,5.526,52.9035,4.7075,0
1,63.8042,5.526,45.3831,4.9974,0
