"","DrugBank Compound (Name, ID)","Similarity to ","Link"
"1","4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-aminium (DB08150)","0.9810","http://www.drugbank.ca/drugs/DB08150"
"2","1-[4-(4-chlorophenyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine (DB08148)","0.9676","http://www.drugbank.ca/drugs/DB08148"
"3","1-[4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine (DB08149)","0.9630","http://www.drugbank.ca/drugs/DB08149"
"4","1-{7-cyclohexyl-6-[4-(4-methylpiperazin-1-yl)benzyl]-7H-pyrrolo[2,3-d]pyrimidin-2-yl}methanamine (DB07563)","0.9554","http://www.drugbank.ca/drugs/DB07563"
"5","Cyclopropyl-{4-[5-(3,4-Dichlorophenyl)-2-[(1-Methyl)-Piperidin]-4-Yl-3-Propyl-3h-Imidazol-4-Yl]-Pyrimidin-2-Yl}Amine (DB03084)","0.9548","http://www.drugbank.ca/drugs/DB03084"
"6","N-{(3S,4S)-4-[(6-AMINO-4-METHYLPYRIDIN-2-YL)METHYL]PYRROLIDIN-3-YL}-N'-(4-CHLOROBENZYL)ETHANE-1,2-DIAMINE (DB08018)","0.9500","http://www.drugbank.ca/drugs/DB08018"
"7","N-{(3R,4S)-4-[(6-amino-4-methylpyridin-2-yl)methyl]pyrrolidin-3-yl}-N'-(3-chlorobenzyl)ethane-1,2-diamine (DB08019)","0.9500","http://www.drugbank.ca/drugs/DB08019"
"8","Piboserod (DB04873)","0.9494","http://www.drugbank.ca/drugs/DB04873"
"9","Pagoclone (DB04903)","0.9459","http://www.drugbank.ca/drugs/DB04903"
"10","2-{[(1R,2S)-2-aminocyclohexyl]amino}-4-[(3-methylphenyl)amino]pyrimidine-5-carboxamide (DB08361)","0.9439","http://www.drugbank.ca/drugs/DB08361"
"11","N-((1R,2S)-2-(5-CHLORO-1H-INDOLE-2-CARBOXAMIDO)CYCLOHEXYL)-5-METHYL-4,5,6,7-TETRAHYDROTHIAZOLO[5,4-C]PYRIDINE-2-CARBOXAMIDE (DB07629)","0.9431","http://www.drugbank.ca/drugs/DB07629"
"12","N-((1R,2R)-2-(5-CHLORO-1H-INDOLE-2-CARBOXAMIDO)CYCLOHEXYL)-5-METHYL-4,5,6,7-TETRAHYDROTHIAZOLO[5,4-C]PYRIDINE-2-CARBOXAMIDE (DB07630)","0.9431","http://www.drugbank.ca/drugs/DB07630"
"13","[PHENYLALANINYL-PROLINYL]-[2-(PYRIDIN-4-YLAMINO)-ETHYL]-AMINE (DB08422)","0.9426","http://www.drugbank.ca/drugs/DB08422"
"14","N-butyl-3-{[6-(9H-purin-6-ylamino)hexanoyl]amino}benzamide (DB07801)","0.9424","http://www.drugbank.ca/drugs/DB07801"
"15","OPC-51803 (DB05838)","0.9402","http://www.drugbank.ca/drugs/DB05838"
"16","5-Chloro-1h-Indole-2-Carboxylic Acid{[Cyclopentyl-(2-Hydroxy-Ethyl)-Carbamoyl]-Methyl}-Amide (DB03288)","0.9401","http://www.drugbank.ca/drugs/DB03288"
"17","3-(2-AMINO-6-BENZOYLQUINAZOLIN-3(4H)-YL)-N-CYCLOHEXYL-N-METHYLPROPANAMIDE (DB08749)","0.9399","http://www.drugbank.ca/drugs/DB08749"
"18","(4R)-7,8-dichloro-1',9-dimethyl-1-oxo-1,2,4,9-tetrahydrospiro[beta-carboline-3,4'-piperidine]-4-carbonitrile (DB07242)","0.9372","http://www.drugbank.ca/drugs/DB07242"
"19","6-(4-{(1S,2S)-2-AMINO-1-[(DIMETHYLAMINO)CARBONYL]-3-[(3S)-3-FLUOROPYRROLIDIN-1-YL]-3-OXOPROPYL}PHENYL)-1H-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-4-IUM (DB08504)","0.9370","http://www.drugbank.ca/drugs/DB08504"
"20","(3R,4S)-1-[(4-amino-5H-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]-4-[(benzylsulfanyl)methyl]pyrrolidin-3-ol (DB07649)","0.9358","http://www.drugbank.ca/drugs/DB07649"
"21","2-{4-[2-(2-AMINO-4-OXO-4,7-DIHYDRO-3H-PYRROLO[2,3-D]PYRIMIDIN-5-YL)-ETHYL]-BENZOYLAMINO}-3-METHYL-BUTYRIC ACID (DB08131)","0.9345","http://www.drugbank.ca/drugs/DB08131"
"22","Methylergometrine (DB00353)","0.9339","http://www.drugbank.ca/drugs/DB00353"
"23","5-CHLORO-N-((1R,2S)-2-(4-(2-OXOPYRIDIN-1(2H)-YL)BENZAMIDO) CYCLOPENTYL)THIOPHENE-2-CARBOXAMIDE (DB08174)","0.9332","http://www.drugbank.ca/drugs/DB08174"
"24","Risperidone (DB00734)","0.9325","http://www.drugbank.ca/drugs/DB00734"
"25","TC-5619 (DB06090)","0.9315","http://www.drugbank.ca/drugs/DB06090"
"26","Ergonovine (DB01253)","0.9315","http://www.drugbank.ca/drugs/DB01253"
"27","GM6001 (DB02255)","0.9313","http://www.drugbank.ca/drugs/DB02255"
"28","Methysergide (DB00247)","0.9307","http://www.drugbank.ca/drugs/DB00247"
"29","Avanafil (DB06237)","0.9303","http://www.drugbank.ca/drugs/DB06237"
"30","(3R,4R)-4-(pyrrolidin-1-ylcarbonyl)-1-(quinoxalin-2-ylcarbonyl)pyrrolidin-3-amine (DB07015)","0.9299","http://www.drugbank.ca/drugs/DB07015"
"31","Besifloxacin (DB06771)","0.9296","http://www.drugbank.ca/drugs/DB06771"
"32","Sitamaquine (DB04909)","0.9283","http://www.drugbank.ca/drugs/DB04909"
"33","N1-(1-Dimethylcarbamoyl-2-Phenyl-Ethyl)-2-Oxo-N4-(2-Pyridin-2-Yl-Ethyl)-Succinamide (DB02140)","0.9278","http://www.drugbank.ca/drugs/DB02140"
"34","1-ethyl-N-(phenylmethyl)-4-(tetrahydro-2H-pyran-4-ylamino)-1H-pyrazolo[3,4-b]pyridine-5-carboxamide (DB06909)","0.9268","http://www.drugbank.ca/drugs/DB06909"
"35","N-(4-{[(3S)-3-(dimethylamino)pyrrolidin-1-yl]carbonyl}phenyl)-5-fluoro-4-[2-methyl-1-(1-methylethyl)-1H-imidazol-5-yl]pyrimidin-2-amine (DB07936)","0.9265","http://www.drugbank.ca/drugs/DB07936"
"36","METHYL 1-(4-{[(2,4-DIAMINOPTERIDIN-6-YL)METHYL]AMINO}BENZOYL)PIPERIDINE-4-CARBOXYLATE (DB07689)","0.9264","http://www.drugbank.ca/drugs/DB07689"
"37","4-({4-[(4-methoxypyridin-2-yl)amino]piperidin-1-yl}carbonyl)benzonitrile (DB07002)","0.9260","http://www.drugbank.ca/drugs/DB07002"
"38","N-[4-(1-BENZOYLPIPERIDIN-4-YL)BUTYL]-3-PYRIDIN-3-YLPROPANAMIDE (DB07656)","0.9249","http://www.drugbank.ca/drugs/DB07656"
"39","Udenafil (DB06267)","0.9249","http://www.drugbank.ca/drugs/DB06267"
"40","Granisetron (DB00889)","0.9226","http://www.drugbank.ca/drugs/DB00889"
"41","Pemetrexed (DB00642)","0.9216","http://www.drugbank.ca/drugs/DB00642"
"42","METHYL 1-(4-{[(2,4-DIAMINOPTERIDIN-6-YL)METHYL](METHYL)AMINO}BENZOYL)PIPERIDINE-4-CARBOXYLATE (DB07765)","0.9214","http://www.drugbank.ca/drugs/DB07765"
"43","Lysergic Acid Diethylamide (DB04829)","0.9212","http://www.drugbank.ca/drugs/DB04829"
"44","Trovafloxacin (DB00685)","0.9211","http://www.drugbank.ca/drugs/DB00685"
"45","Bortezomib (DB00188)","0.9211","http://www.drugbank.ca/drugs/DB00188"
"46","N-[(1R)-1-(DIHYDROXYBORYL)-3-METHYLBUTYL]-N-(PYRAZIN-2-YLCARBONYL)-L-PHENYLALANINAMIDE (DB07475)","0.9211","http://www.drugbank.ca/drugs/DB07475"
"47","4-[(2-{4-[(CYCLOPROPYLCARBAMOYL)AMINO]-1H-PYRAZOL-3-YL}-1H-BENZIMIDAZOL-6-YL)METHYL]MORPHOLIN-4-IUM (DB08067)","0.9203","http://www.drugbank.ca/drugs/DB08067"
"48","4-[(3S)-1-AZABICYCLO[2.2.2]OCT-3-YLAMINO]-3-(1H-BENZIMIDAZOL-2-YL)-6-CHLOROQUINOLIN-2(1H)-ONE (DB06852)","0.9200","http://www.drugbank.ca/drugs/DB06852"
"49","Disopyramide (DB00280)","0.9196","http://www.drugbank.ca/drugs/DB00280"
"50","Raltitrexed (DB00293)","0.9195","http://www.drugbank.ca/drugs/DB00293"
"51","N-[(Furan-2-Yl)Carbonyl]-(S)-Leucyl-(R)-[1-Amino-2(1h-Indol-3-Yl)Ethyl]-Phosphonic Acid (DB02046)","0.9190","http://www.drugbank.ca/drugs/DB02046"
"52","5-{[1-(2,3-dichlorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine (DB07643)","0.9184","http://www.drugbank.ca/drugs/DB07643"
"53","5-Chloro-1h-Indole-2-Carboxylic Acid [1-(4-Fluorobenzyl)-2-(4-Hydroxypiperidin-1yl)-2-Oxoethyl]Amide (DB03383)","0.9174","http://www.drugbank.ca/drugs/DB03383"
"54","Sertindole (DB06144)","0.9170","http://www.drugbank.ca/drugs/DB06144"
"55","Paliperidone (DB01267)","0.9168","http://www.drugbank.ca/drugs/DB01267"
"56","1-[[(1E)-2-(4-CHLOROPHENYL)ETHENYL]SULFONYL]-4-[[1-(4-PYRIDINYL)-4-PIPERIDINYL]METHYL]PIPERAZINE (DB08746)","0.9167","http://www.drugbank.ca/drugs/DB08746"
"57","Alogliptin  (DB06203)","0.9167","http://www.drugbank.ca/drugs/DB06203"
"58","4-{[5-chloro-4-(1H-indol-3-yl)pyrimidin-2-yl]amino}-N-ethylpiperidine-1-carboxamide (DB08005)","0.9162","http://www.drugbank.ca/drugs/DB08005"
"59","Quinine (DB00468)","0.9160","http://www.drugbank.ca/drugs/DB00468"
"60","Quinidine (DB00908)","0.9160","http://www.drugbank.ca/drugs/DB00908"
"61","Bepotastine (DB04890)","0.9160","http://www.drugbank.ca/drugs/DB04890"
"62","N~6~-cyclohexyl-N~2~-(4-morpholin-4-ylphenyl)-9H-purine-2,6-diamine (DB07340)","0.9159","http://www.drugbank.ca/drugs/DB07340"
"63","Grepafloxacin (DB00365)","0.9158","http://www.drugbank.ca/drugs/DB00365"
"64","2-{4-[5-(4-chlorophenyl)-4-pyrimidin-4-yl-1H-pyrazol-3-yl]piperidin-1-yl}-2-oxoethanol (DB07943)","0.9155","http://www.drugbank.ca/drugs/DB07943"
"65","(20S)-19,20,22,23-TETRAHYDRO-19-OXO-5H,21H-18,20-ETHANO-12,14-ETHENO-6,10-METHENOBENZ[D]IMIDAZO[4,3-L][1,6,9,13]OXATRIAZACYCLONOADECOSINE-9-CARBONITRILE (DB08676)","0.9152","http://www.drugbank.ca/drugs/DB08676"
"66","1-{2-[(4-CHLOROPHENYL)AMINO]-2-OXOETHYL}-N-(1-ISOPROPYLPIPERIDIN-4-YL)-1H-INDOLE-2-CARBOXAMIDE (DB07974)","0.9150","http://www.drugbank.ca/drugs/DB07974"
"67","5-{[1-(2-fluorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine (DB07642)","0.9146","http://www.drugbank.ca/drugs/DB07642"
"68","Nicergoline (DB00699)","0.9139","http://www.drugbank.ca/drugs/DB00699"
"69","3-Methylfentanyl (DB01571)","0.9137","http://www.drugbank.ca/drugs/DB01571"
"70","Domperidone (DB01184)","0.9136","http://www.drugbank.ca/drugs/DB01184"
"71","Beta-hydroxy-3-methylfentanyl (DB01570)","0.9133","http://www.drugbank.ca/drugs/DB01570"
"72","N-({(2S)-1-[(3R)-3-AMINO-4-(2-FLUOROPHENYL)BUTANOYL]PYRROLIDIN-2-YL}METHYL)BENZAMIDE (DB07779)","0.9132","http://www.drugbank.ca/drugs/DB07779"
