"","DrugBank Compound (Name, ID)","Similarity to ","Link"
"1","Fluorouracil (DB00544)","1.0000","http://www.drugbank.ca/drugs/DB00544"
"2","Uracil (DB03419)","0.9452","http://www.drugbank.ca/drugs/DB03419"
"3","Flucytosine (DB01099)","0.9319","http://www.drugbank.ca/drugs/DB01099"
"4","5-Amino-1h-Pyrimidine-2,4-Dione (DB03792)","0.8945","http://www.drugbank.ca/drugs/DB03792"
"5","5-Iodouracil (DB03554)","0.8934","http://www.drugbank.ca/drugs/DB03554"
"6","Thymine (DB03462)","0.8914","http://www.drugbank.ca/drugs/DB03462"
"7","Uric Acid (DB08844)","0.8788","http://www.drugbank.ca/drugs/DB08844"
"8","7,9-Dihydro-1h-Purine-2,6,8(3h)-Trione (DB01696)","0.8788","http://www.drugbank.ca/drugs/DB01696"
"9","Orotic Acid (DB02262)","0.8738","http://www.drugbank.ca/drugs/DB02262"
"10","9-Methyl Uric Acid (DB03293)","0.8682","http://www.drugbank.ca/drugs/DB03293"
"11","Eniluracil (DB03516)","0.8607","http://www.drugbank.ca/drugs/DB03516"
"12","Xanthine (DB02134)","0.8483","http://www.drugbank.ca/drugs/DB02134"
"13","6-Carboxymethyluracil (DB03048)","0.8451","http://www.drugbank.ca/drugs/DB03048"
"14","5,6-Diaminouracil (DB03826)","0.8384","http://www.drugbank.ca/drugs/DB03826"
"15","Fluoro-Willardiine (DB02966)","0.8376","http://www.drugbank.ca/drugs/DB02966"
"16","1-Methylcytosine (DB04314)","0.8336","http://www.drugbank.ca/drugs/DB04314"
"17","Oxypurinol (DB05262)","0.8330","http://www.drugbank.ca/drugs/DB05262"
"18","3-Methylcytosine (DB04103)","0.8292","http://www.drugbank.ca/drugs/DB04103"
"19","Enprofylline (DB00824)","0.8197","http://www.drugbank.ca/drugs/DB00824"
"20","5-Amino 6-Nitro Uracil (DB03099)","0.8068","http://www.drugbank.ca/drugs/DB03099"
"21","Theobromine (DB01412)","0.8031","http://www.drugbank.ca/drugs/DB01412"
"22","Theophylline (DB00277)","0.7996","http://www.drugbank.ca/drugs/DB00277"
"23","7-Deazaguanine (DB02245)","0.7906","http://www.drugbank.ca/drugs/DB02245"
"24","Hypoxanthine (DB04076)","0.7876","http://www.drugbank.ca/drugs/DB04076"
"25","9-Deazahypoxanthine (DB04095)","0.7871","http://www.drugbank.ca/drugs/DB04095"
"26","8-Azaxanthine (DB01875)","0.7859","http://www.drugbank.ca/drugs/DB01875"
"27","8-Amino-1,3-Dimethyl-3,7-Dihydropurine-2,6-Dione (DB01778)","0.7850","http://www.drugbank.ca/drugs/DB01778"
"28","Willardiine (DB04129)","0.7813","http://www.drugbank.ca/drugs/DB04129"
"29","9-Deazaguanine (DB04356)","0.7744","http://www.drugbank.ca/drugs/DB04356"
"30","Guanine (DB02377)","0.7742","http://www.drugbank.ca/drugs/DB02377"
"31","Allopurinol (DB00437)","0.7692","http://www.drugbank.ca/drugs/DB00437"
"32","8-Iodo-Guanine (DB02985)","0.7613","http://www.drugbank.ca/drugs/DB02985"
"33","Iodo-Willardiine (DB02818)","0.7573","http://www.drugbank.ca/drugs/DB02818"
"34","Bromo-Willardiine (DB04000)","0.7573","http://www.drugbank.ca/drugs/DB04000"
"35","Caffeine (DB00201)","0.7551","http://www.drugbank.ca/drugs/DB00201"
"36","8-Methyl-9-Oxoguanine (DB02993)","0.7408","http://www.drugbank.ca/drugs/DB02993"
"37","1-Ethyl-Pyrrolidine-2,5-Dione (DB01902)","0.7323","http://www.drugbank.ca/drugs/DB01902"
"38","6-Hydroxypropylthymine (DB04139)","0.7275","http://www.drugbank.ca/drugs/DB04139"
"39","6-Methylpurine (DB02113)","0.7236","http://www.drugbank.ca/drugs/DB02113"
"40","Oxonic Acid (DB03209)","0.7208","http://www.drugbank.ca/drugs/DB03209"
"41","Adenine (DB00173)","0.7201","http://www.drugbank.ca/drugs/DB00173"
"42","Mercaptopurine (DB01033)","0.7193","http://www.drugbank.ca/drugs/DB01033"
"43","Bromopurine (DB02168)","0.7193","http://www.drugbank.ca/drugs/DB02168"
"44","9-Deazaadenine (DB03506)","0.7193","http://www.drugbank.ca/drugs/DB03506"
"45","6-Chloro-2-Fluoropurine (DB03520)","0.7159","http://www.drugbank.ca/drugs/DB03520"
"46","2-Bromo-6-Hydroxy-Purine (DB04283)","0.7128","http://www.drugbank.ca/drugs/DB04283"
"47","Thioguanine (DB00352)","0.7077","http://www.drugbank.ca/drugs/DB00352"
"48","2-Bromo-6-Chloro-Purine (DB01706)","0.7067","http://www.drugbank.ca/drugs/DB01706"
"49","Propylthiouracil (DB00550)","0.7049","http://www.drugbank.ca/drugs/DB00550"
"50","Temozolomide (DB00853)","0.7048","http://www.drugbank.ca/drugs/DB00853"
"51","2-methyl-3,5,7,8-tetrahydro-4H-thiopyrano[4,3-d]pyrimidin-4-one (DB07677)","0.6906","http://www.drugbank.ca/drugs/DB07677"
"52","4-Methylimidazole (DB03385)","0.6880","http://www.drugbank.ca/drugs/DB03385"
"53","1-Methylimidazole (DB02671)","0.6821","http://www.drugbank.ca/drugs/DB02671"
"54","Uracil mustard (DB00791)","0.6769","http://www.drugbank.ca/drugs/DB00791"
"55","3h-Pyrazolo[4,3-D]Pyrimidin-7-Ol (DB03153)","0.6752","http://www.drugbank.ca/drugs/DB03153"
"56","2,5-Dimethylpyrimidin-4-Amine (DB02372)","0.6604","http://www.drugbank.ca/drugs/DB02372"
"57","4-Amino-5-Hydroxymethyl-2-Methylpyrimidine (DB02022)","0.6503","http://www.drugbank.ca/drugs/DB02022"
"58","6-Methylamino-5-Nitroisocytosine (DB03705)","0.6485","http://www.drugbank.ca/drugs/DB03705"
"59","5-(Aminomethyl)-2-Methylpyrimidin-4-Amine (DB03204)","0.6362","http://www.drugbank.ca/drugs/DB03204"
"60","Pyrrole-2-Carboxylate (DB02543)","0.6357","http://www.drugbank.ca/drugs/DB02543"
"61","Pyrazinamide (DB00339)","0.6308","http://www.drugbank.ca/drugs/DB00339"
"62","2,3-Dimethylimidazolium Ion (DB03789)","0.6304","http://www.drugbank.ca/drugs/DB03789"
"63","Methimazole (DB00763)","0.6285","http://www.drugbank.ca/drugs/DB00763"
"64","5-Methylpyrrole (DB01932)","0.6278","http://www.drugbank.ca/drugs/DB01932"
"65","trans-urocanic acid (DB01971)","0.6269","http://www.drugbank.ca/drugs/DB01971"
"66","8-azaguanine (DB01667)","0.6253","http://www.drugbank.ca/drugs/DB01667"
"67","6-(Dihydroxy-Isobutyl)-Thymine (DB02500)","0.6231","http://www.drugbank.ca/drugs/DB02500"
"68","2,4-Diamino-4,6-Dihydroxypyrimidine (DB02037)","0.6228","http://www.drugbank.ca/drugs/DB02037"
"69","histamine dihydrochloride (DB05381)","0.6196","http://www.drugbank.ca/drugs/DB05381"
"70","HD-O (DB05891)","0.6196","http://www.drugbank.ca/drugs/DB05891"
"71","6-Hydroxymethyl-7,8-Dihydropterin (DB02119)","0.6182","http://www.drugbank.ca/drugs/DB02119"
"72","2-AMINO-4-HYDROXYPYRIMIDINE-5-CARBOXYLIC ACID ETHYL ESTER (DB06906)","0.6160","http://www.drugbank.ca/drugs/DB06906"
"73","2-Amino-6-Chloropyrazine (DB02297)","0.6099","http://www.drugbank.ca/drugs/DB02297"
"74","1h-Benoximidazole-2-Carboxylic Acid (DB03028)","0.5989","http://www.drugbank.ca/drugs/DB03028"
"75","4-(2-methoxyethoxy)-6-methylpyrimidin-2-amine (DB08786)","0.5976","http://www.drugbank.ca/drugs/DB08786"
"76","Gaboxadol (DB06554)","0.5964","http://www.drugbank.ca/drugs/DB06554"
"77","Benzimidazole (DB02962)","0.5947","http://www.drugbank.ca/drugs/DB02962"
"78","Deferiprone (DB08826)","0.5940","http://www.drugbank.ca/drugs/DB08826"
"79","Picoplatin (DB04874)","0.5914","http://www.drugbank.ca/drugs/DB04874"
"80","2-Pyridinethiol (DB03329)","0.5908","http://www.drugbank.ca/drugs/DB03329"
"81","5-methylbenzimidazole (DB03177)","0.5902","http://www.drugbank.ca/drugs/DB03177"
"82","5-Methoxybenzimidazole (DB04130)","0.5883","http://www.drugbank.ca/drugs/DB04130"
"83","3-Methylpyridine (DB01996)","0.5872","http://www.drugbank.ca/drugs/DB01996"
"84","2-Amino-5-Hydroxy-Benzimidazole (DB03729)","0.5871","http://www.drugbank.ca/drugs/DB03729"
"85","Dalfampridine  (DB06637)","0.5859","http://www.drugbank.ca/drugs/DB06637"
"86","Niacin (DB00627)","0.5856","http://www.drugbank.ca/drugs/DB00627"
"87","Nicotinamide (DB02701)","0.5856","http://www.drugbank.ca/drugs/DB02701"
"88","Guvacine (DB08848)","0.5856","http://www.drugbank.ca/drugs/DB08848"
"89","2-Aminoquinazolin-4(3h)-One (DB03780)","0.5835","http://www.drugbank.ca/drugs/DB03780"
"90","NU1025 (DB02690)","0.5816","http://www.drugbank.ca/drugs/DB02690"
"91","Pyridin-3-Ylmethanol (DB04145)","0.5791","http://www.drugbank.ca/drugs/DB04145"
"92","Histidinol (DB03811)","0.5791","http://www.drugbank.ca/drugs/DB03811"
"93","N-ACETYLHISTAMINE (DB04622)","0.5788","http://www.drugbank.ca/drugs/DB04622"
"94","Isoniazid (DB00951)","0.5722","http://www.drugbank.ca/drugs/DB00951"
"95","L-Histidine (DB00117)","0.5719","http://www.drugbank.ca/drugs/DB00117"
"96","3-(Mercaptomethylene)Pyridine (DB04490)","0.5694","http://www.drugbank.ca/drugs/DB04490"
"97","5-Bromonicotinamide (DB01854)","0.5678","http://www.drugbank.ca/drugs/DB01854"
"98","Pralidoxime (DB00733)","0.5655","http://www.drugbank.ca/drugs/DB00733"
"99","Mimosine (DB01055)","0.5615","http://www.drugbank.ca/drugs/DB01055"
"100","Metronidazole (DB00916)","0.5565","http://www.drugbank.ca/drugs/DB00916"
"101","Arecoline (DB04365)","0.5559","http://www.drugbank.ca/drugs/DB04365"
"102","Betahistine (DB06698)","0.5550","http://www.drugbank.ca/drugs/DB06698"
"103","4-Methyl-Histidine (DB04151)","0.5546","http://www.drugbank.ca/drugs/DB04151"
"104","Dacarbazine (DB00851)","0.5515","http://www.drugbank.ca/drugs/DB00851"
"105","Quisqualate (DB02999)","0.5461","http://www.drugbank.ca/drugs/DB02999"
"106","Pyrazole (DB02757)","0.5383","http://www.drugbank.ca/drugs/DB02757"
"107","Carbimazole (DB00389)","0.5357","http://www.drugbank.ca/drugs/DB00389"
"108","Dipicolinic Acid (DB04267)","0.5348","http://www.drugbank.ca/drugs/DB04267"
"109","4-[(5-bromopyridin-2-yl)amino]-4-oxobutanoic acid (DB08578)","0.5315","http://www.drugbank.ca/drugs/DB08578"
"110","Tirapazamine (DB04858)","0.5292","http://www.drugbank.ca/drugs/DB04858"
"111","Quinolinic Acid (DB01796)","0.5255","http://www.drugbank.ca/drugs/DB01796"
"112","2-Methoxy-3-Isopropylpyrazine (DB01760)","0.5216","http://www.drugbank.ca/drugs/DB01760"
"113","TC-2403-12 (DB05855)","0.5165","http://www.drugbank.ca/drugs/DB05855"
"114","3-(Phosphonomethyl)Pyridine-2-Carboxylic Acid (DB04406)","0.5165","http://www.drugbank.ca/drugs/DB04406"
"115","Iproniazid (DB04818)","0.5097","http://www.drugbank.ca/drugs/DB04818"
"116","Pyridostigmine (DB00545)","0.5084","http://www.drugbank.ca/drugs/DB00545"
"117","1,2,4-Triazole (DB03594)","0.5064","http://www.drugbank.ca/drugs/DB03594"
"118","HYDROXY[3-(6-METHYLPYRIDIN-2-YL)PROPYL]FORMAMIDE (DB08525)","0.5018","http://www.drugbank.ca/drugs/DB08525"
"119","Ethionamide (DB00609)","0.5013","http://www.drugbank.ca/drugs/DB00609"
"120","Chlorzoxazone (DB00356)","0.4965","http://www.drugbank.ca/drugs/DB00356"
"121","Fomepizole (DB01213)","0.4936","http://www.drugbank.ca/drugs/DB01213"
"122","Isatin (DB02095)","0.4847","http://www.drugbank.ca/drugs/DB02095"
"123","4-Iodopyrazole (DB02721)","0.4845","http://www.drugbank.ca/drugs/DB02721"
"124","2-Isobutyl-3-Methoxypyrazine (DB04512)","0.4844","http://www.drugbank.ca/drugs/DB04512"
"125","Pyridoxal (DB00147)","0.4821","http://www.drugbank.ca/drugs/DB00147"
"126","1,3-Thiazole-4-Carboxylic Acid (DB03422)","0.4799","http://www.drugbank.ca/drugs/DB03422"
"127","Betazole (DB00272)","0.4697","http://www.drugbank.ca/drugs/DB00272"
"128","Pyridoxine (DB00165)","0.4525","http://www.drugbank.ca/drugs/DB00165"
"129","1,2,4-Triazole-Carboxamidine (DB02048)","0.4449","http://www.drugbank.ca/drugs/DB02048"
"130","2-Amino-3-Methyl-1-Pyrrolidin-1-Yl-Butan-1-One (DB01884)","0.4423","http://www.drugbank.ca/drugs/DB01884"
"131","6-HYDROXY-1,3-BENZOTHIAZOLE-2-SULFONAMIDE (DB08765)","0.4388","http://www.drugbank.ca/drugs/DB08765"
"132","(S)-Des-Me-Ampa (DB01664)","0.4304","http://www.drugbank.ca/drugs/DB01664"
"133","TASQ (DB05861)","0.4251","http://www.drugbank.ca/drugs/DB05861"
"134","4-Aminophthalhydrazide (DB02041)","0.4195","http://www.drugbank.ca/drugs/DB02041"
"135","3h-Indole-5,6-Diol (DB01811)","0.4146","http://www.drugbank.ca/drugs/DB01811"
"136","Nitroxoline (DB01422)","0.4145","http://www.drugbank.ca/drugs/DB01422"
"137","3,5-Diaminophthalhydrazide (DB04169)","0.4116","http://www.drugbank.ca/drugs/DB04169"
"138","6-Nitroindazole (DB03100)","0.4078","http://www.drugbank.ca/drugs/DB03100"
"139","5-Nitroindazole (DB04534)","0.4078","http://www.drugbank.ca/drugs/DB04534"
"140","7-Nitroindazole (DB02207)","0.4074","http://www.drugbank.ca/drugs/DB02207"
"141","3-Hydroxyisoxazole-4-Carboxylic Acid (DB02111)","0.4047","http://www.drugbank.ca/drugs/DB02111"
"142","3-Bromo-7-Nitroindazole (DB01997)","0.4037","http://www.drugbank.ca/drugs/DB01997"
"143","Thiotepa (DB04572)","0.4024","http://www.drugbank.ca/drugs/DB04572"
"144","5-Hydroxy-2-(Hydroxymethyl)-4h-Pyran-4-One (DB01759)","0.3873","http://www.drugbank.ca/drugs/DB01759"
"145","4-Methyl-5-Hydroxyethylthiazole (DB02969)","0.3867","http://www.drugbank.ca/drugs/DB02969"
"146","3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester (DB04271)","0.3731","http://www.drugbank.ca/drugs/DB04271"
"147","4-Hydroxy-1,2,5-Oxadiazole-3-Carboxylic Acid (DB02401)","0.3679","http://www.drugbank.ca/drugs/DB02401"
"148","(1s,2s)-1-Amino-1-(1,3-Thiazol-2-Yl)Propan-2-Ol (DB03724)","0.3677","http://www.drugbank.ca/drugs/DB03724"
"149","1,2,3,4-Tetrahydro-Isoquinoline-7-Sulfonic Acid Amide (DB03468)","0.3653","http://www.drugbank.ca/drugs/DB03468"
"150","4-Hydroxy-1,2,5-Thiadiazole-3-Carboxylic Acid (DB03162)","0.3638","http://www.drugbank.ca/drugs/DB03162"
"151","2,4-Difluorobenzyl Alcohol 2,4-Difluoro-1-(Hydroxymethyl)Benzene (DB04448)","0.3631","http://www.drugbank.ca/drugs/DB04448"
"152","2,3-Difluorobenzyl Alcohol (DB04312)","0.3619","http://www.drugbank.ca/drugs/DB04312"
"153","3,5-Difluoroaniline (DB03238)","0.3603","http://www.drugbank.ca/drugs/DB03238"
"154","3-Fluorotyrosine (DB04436)","0.3590","http://www.drugbank.ca/drugs/DB04436"
"155","2-[(4-fluorophenyl)sulfonylamino]-N-oxo-ethanamide (DB07921)","0.3579","http://www.drugbank.ca/drugs/DB07921"
"156","Cyclohexanone (DB02060)","0.3551","http://www.drugbank.ca/drugs/DB02060"
"157","Zonisamide (DB00909)","0.3539","http://www.drugbank.ca/drugs/DB00909"
"158","Acetic Acid Salicyloyl-Amino-Ester (DB03667)","0.3532","http://www.drugbank.ca/drugs/DB03667"
"159","4-Fluorophenethyl Alcohol (DB03669)","0.3504","http://www.drugbank.ca/drugs/DB03669"
"160","Phenacemide (DB01121)","0.3500","http://www.drugbank.ca/drugs/DB01121"
"161","4-acetamidobenzoic acid (DB04500)","0.3500","http://www.drugbank.ca/drugs/DB04500"
"162","Aminohippurate (DB00345)","0.3500","http://www.drugbank.ca/drugs/DB00345"
"163","[[4-(Aminomethyl)Phenyl]Amino]Oxo-Acetic Acid, (DB02420)","0.3500","http://www.drugbank.ca/drugs/DB02420"
"164","3-Hydroxyhippuric acid (DB07069)","0.3500","http://www.drugbank.ca/drugs/DB07069"
"165","3,5-Difluorobenzenesulfonamide (DB02087)","0.3492","http://www.drugbank.ca/drugs/DB02087"
"166","Ifosfamide (DB01181)","0.3490","http://www.drugbank.ca/drugs/DB01181"
"167","D-[(Amino)Carbonyl]Phenylalanine (DB04058)","0.3488","http://www.drugbank.ca/drugs/DB04058"
"168","4-Fluorobenzylamine (DB03243)","0.3487","http://www.drugbank.ca/drugs/DB03243"
"169","2,6-Difluorobenzenesulfonamide (DB03270)","0.3471","http://www.drugbank.ca/drugs/DB03270"
"170","N-BENZOYL-D-ALANINE (DB08508)","0.3457","http://www.drugbank.ca/drugs/DB08508"
"171","3-Fluoro-2-Methyl-Aniline (DB01986)","0.3455","http://www.drugbank.ca/drugs/DB01986"
"172","3-(Benzoylamino)-L-Alanine (DB03992)","0.3454","http://www.drugbank.ca/drugs/DB03992"
"173","2-Fluoroaniline (DB02403)","0.3446","http://www.drugbank.ca/drugs/DB02403"
"174","(E)-2-Fluoro-P-Hydroxycinnamate (DB02384)","0.3443","http://www.drugbank.ca/drugs/DB02384"
"175","Acetylsalicylic acid (DB00945)","0.3436","http://www.drugbank.ca/drugs/DB00945"
"176","Benzoylformic Acid (DB02279)","0.3435","http://www.drugbank.ca/drugs/DB02279"
"177","Phenacetin (DB03783)","0.3433","http://www.drugbank.ca/drugs/DB03783"
"178","Phenyldehydroalanine (DB04584)","0.3432","http://www.drugbank.ca/drugs/DB04584"
"179","N-[(Aminooxy)Carbonyl]Aniline (DB04157)","0.3412","http://www.drugbank.ca/drugs/DB04157"
"180","3-Phenylpyruvic Acid (DB03884)","0.3409","http://www.drugbank.ca/drugs/DB03884"
"181","N-Benzylformamide (DB02481)","0.3409","http://www.drugbank.ca/drugs/DB02481"
"182","Formic Acid Benzyl Ester (DB04569)","0.3403","http://www.drugbank.ca/drugs/DB04569"
"183","Acetaminophen (DB00316)","0.3399","http://www.drugbank.ca/drugs/DB00316"
"184","2-(4-METHOXYPHENYL)ACETAMIDE (DB08767)","0.3398","http://www.drugbank.ca/drugs/DB08767"
"185","Nitrofural (DB00336)","0.3398","http://www.drugbank.ca/drugs/DB00336"
"186","Para-Coumaric Acid (DB04066)","0.3393","http://www.drugbank.ca/drugs/DB04066"
"187","3-(4-HYDROXY-PHENYL)PYRUVIC ACID (DB07718)","0.3390","http://www.drugbank.ca/drugs/DB07718"
"188","(1Z)-4-(4-FLUOROPHENYL)-2-METHYLIDENEBUTAN-1-IMINE (DB08176)","0.3390","http://www.drugbank.ca/drugs/DB08176"
"189","2-(4-NITROPHENYL)ACETIC ACID (DB07331)","0.3390","http://www.drugbank.ca/drugs/DB07331"
"190","(2E)-3-(4-CHLOROPHENYL)-N-HYDROXYACRYLAMIDE (DB07819)","0.3390","http://www.drugbank.ca/drugs/DB07819"
"191","2-(3-NITROPHENYL)ACETIC ACID (DB08193)","0.3390","http://www.drugbank.ca/drugs/DB08193"
"192","4-(Acetylamino)-3-Amino Benzoic Acid (DB02268)","0.3388","http://www.drugbank.ca/drugs/DB02268"
"193","AMPA (DB02057)","0.3388","http://www.drugbank.ca/drugs/DB02057"
"194","trans-2-hydroxycinnamic acid (DB01650)","0.3387","http://www.drugbank.ca/drugs/DB01650"
"195","methyl L-phenylalaninate (DB06838)","0.3381","http://www.drugbank.ca/drugs/DB06838"
"196","4-Guanidinobenzoic Acid (DB02459)","0.3379","http://www.drugbank.ca/drugs/DB02459"
"197","Benzocaine (DB01086)","0.3376","http://www.drugbank.ca/drugs/DB01086"
"198","Benzhydroxamic Acid (DB01924)","0.3373","http://www.drugbank.ca/drugs/DB01924"
"199","4-(ACETYLAMINO)-5-AMINO-3-HYDROXYBENZOIC ACID (DB08571)","0.3368","http://www.drugbank.ca/drugs/DB08571"
"200","3-Methoxybenzamide (DB03073)","0.3364","http://www.drugbank.ca/drugs/DB03073"
"201","Pemoline (DB01230)","0.3361","http://www.drugbank.ca/drugs/DB01230"
"202","2-(4-HYDROXY-3-NITROPHENYL)ACETIC ACID (DB08294)","0.3359","http://www.drugbank.ca/drugs/DB08294"
"203","N-(2-AMINOETHYL)-P-CHLOROBENZAMIDE (DB08082)","0.3357","http://www.drugbank.ca/drugs/DB08082"
"204","Salicylhydroxamic Acid (DB03819)","0.3357","http://www.drugbank.ca/drugs/DB03819"
"205","L-Phenylalanine (DB00120)","0.3355","http://www.drugbank.ca/drugs/DB00120"
"206","D-Phenylalanine (DB02556)","0.3355","http://www.drugbank.ca/drugs/DB02556"
"207","4-Hydroxyphenylglycine (DB02601)","0.3352","http://www.drugbank.ca/drugs/DB02601"
"208","(2s)-Amino(4-Hydroxyphenyl)Acetic Acid (DB04291)","0.3352","http://www.drugbank.ca/drugs/DB04291"
"209","(2r)-Amino(4-Hydroxyphenyl)Acetic Acid (DB04308)","0.3352","http://www.drugbank.ca/drugs/DB04308"
"210","Phenylacetaldehyde (DB02178)","0.3351","http://www.drugbank.ca/drugs/DB02178"
"211","4-Aminohydrocinnamic Acid (DB03210)","0.3349","http://www.drugbank.ca/drugs/DB03210"
"212","4-[(METHYLSULFONYL)AMINO]BENZOIC ACID (DB07114)","0.3344","http://www.drugbank.ca/drugs/DB07114"
"213","3-phenylpropionic acid (DB02024)","0.3344","http://www.drugbank.ca/drugs/DB02024"
"214","Gabaculine (DB02054)","0.3342","http://www.drugbank.ca/drugs/DB02054"
"215","4-Aminobenzoic Acid (DB02362)","0.3342","http://www.drugbank.ca/drugs/DB02362"
"216","L-Tyrosine (DB00135)","0.3341","http://www.drugbank.ca/drugs/DB00135"
"217","3-Hydroxyphenylalanine (DB02387)","0.3341","http://www.drugbank.ca/drugs/DB02387"
"218","Meta-Tyrosine (DB03552)","0.3341","http://www.drugbank.ca/drugs/DB03552"
"219","D-Tyrosine (DB03839)","0.3341","http://www.drugbank.ca/drugs/DB03839"
"220","Benzoic Acid (DB03793)","0.3339","http://www.drugbank.ca/drugs/DB03793"
"221","2-Methyl-3-(2-Aminothiazolo)Propanal (DB03024)","0.3339","http://www.drugbank.ca/drugs/DB03024"
"222","Salicylamide (DB08797)","0.3336","http://www.drugbank.ca/drugs/DB08797"
"223","6-Aminobenzoic Acid (DB04056)","0.3336","http://www.drugbank.ca/drugs/DB04056"
"224","2-Aminobenzoic Acid (DB04166)","0.3336","http://www.drugbank.ca/drugs/DB04166"
"225","4-Flourobenzenesulfonamide (DB01784)","0.3334","http://www.drugbank.ca/drugs/DB01784"
"226","Tyrosinal (DB03978)","0.3334","http://www.drugbank.ca/drugs/DB03978"
"227","N-(1-PHENYL-PROPYL)-FORMAMIDE (DB07436)","0.3333","http://www.drugbank.ca/drugs/DB07436"
"228","P-Anisic Acid (DB02795)","0.3330","http://www.drugbank.ca/drugs/DB02795"
"229","Hydroxyphenyl Propionic Acid (DB03897)","0.3328","http://www.drugbank.ca/drugs/DB03897"
"230","Amido Phenyl Pyruvic Acid (DB02018)","0.3327","http://www.drugbank.ca/drugs/DB02018"
"231","L-2-Amino-4-[2-Aminophenyl]-4-Oxobutanoic Acid (DB02070)","0.3327","http://www.drugbank.ca/drugs/DB02070"
"232","P-Hydroxybenzaldehyde (DB03560)","0.3327","http://www.drugbank.ca/drugs/DB03560"
"233","4-(2-AMINOPHENYL)-4-OXOBUTANOIC ACID (DB08060)","0.3326","http://www.drugbank.ca/drugs/DB08060"
"234","N-oxo-2-(phenylsulfonylamino)ethanamide (DB07922)","0.3325","http://www.drugbank.ca/drugs/DB07922"
"235","(R)-Mandelic Acid (DB02280)","0.3319","http://www.drugbank.ca/drugs/DB02280"
"236","(S)-Mandelic Acid (DB03357)","0.3319","http://www.drugbank.ca/drugs/DB03357"
"237","P-Hydroxybenzoic Acid (DB04242)","0.3318","http://www.drugbank.ca/drugs/DB04242"
"238","Aminosalicylic Acid (DB00233)","0.3316","http://www.drugbank.ca/drugs/DB00233"
"239","Mesalazine (DB00244)","0.3316","http://www.drugbank.ca/drugs/DB00244"
"240","ACETOPHENONE (DB04619)","0.3315","http://www.drugbank.ca/drugs/DB04619"
"241","Salicyclic acid (DB00936)","0.3312","http://www.drugbank.ca/drugs/DB00936"
"242","3-Hydroxyanthranilic Acid (DB03644)","0.3311","http://www.drugbank.ca/drugs/DB03644"
"243","L-Tyrosinamide (DB03380)","0.3310","http://www.drugbank.ca/drugs/DB03380"
"244","Salicylate-sodium (DB01398)","0.3309","http://www.drugbank.ca/drugs/DB01398"
"245","Phenylalanine Amide (DB04029)","0.3308","http://www.drugbank.ca/drugs/DB04029"
"246","Iodo-Phenylalanine (DB03660)","0.3305","http://www.drugbank.ca/drugs/DB03660"
"247","4-IODOPHENYLALANINE (DB04713)","0.3305","http://www.drugbank.ca/drugs/DB04713"
"248","Alpha-Hydroxy-Beta-Phenyl-Propionic Acid (DB02494)","0.3298","http://www.drugbank.ca/drugs/DB02494"
"249","Cyclophosphamide (DB00531)","0.3298","http://www.drugbank.ca/drugs/DB00531"
"250","Cathinone (DB01560)","0.3295","http://www.drugbank.ca/drugs/DB01560"
"251","3-Chloro-4-Hydroxyphenylglycine (DB03898)","0.3295","http://www.drugbank.ca/drugs/DB03898"
"252","N-Allyl-Aniline (DB02870)","0.3294","http://www.drugbank.ca/drugs/DB02870"
